scenario_name,fault_category,fault_subtype,fault_phases,fault_branch_id,fault_pos_pu,fault_bus_id,fault_location_km,Zf_real_ohm,Zf_imag_ohm,target_fault_type,target_fault_category,target_location_km,min_Va_fault_pu_b800,max_Ia_fault_b800,max_I0_I1_fault_b800,max_I2_I1_fault_b800,mean_Vunb_fault_b800,recovery_Va_post_b800,min_Va_fault_pu_b802,max_Ia_fault_b802,max_I0_I1_fault_b802,max_I2_I1_fault_b802,mean_Vunb_fault_b802,recovery_Va_post_b802,min_Va_fault_pu_b806,max_Ia_fault_b806,max_I0_I1_fault_b806,max_I2_I1_fault_b806,mean_Vunb_fault_b806,recovery_Va_post_b806,min_Va_fault_pu_b808,max_Ia_fault_b808,max_I0_I1_fault_b808,max_I2_I1_fault_b808,mean_Vunb_fault_b808,recovery_Va_post_b808,min_Va_fault_pu_b812,max_Ia_fault_b812,max_I0_I1_fault_b812,max_I2_I1_fault_b812,mean_Vunb_fault_b812,recovery_Va_post_b812,min_Va_fault_pu_b814,max_Ia_fault_b814,max_I0_I1_fault_b814,max_I2_I1_fault_b814,mean_Vunb_fault_b814,recovery_Va_post_b814,min_Va_fault_pu_b850,max_Ia_fault_b850,max_I0_I1_fault_b850,max_I2_I1_fault_b850,mean_Vunb_fault_b850,recovery_Va_post_b850
SCN_00637,OPEN,OPEN_2PH,AB,1,1,802,0.786384,NaN,NaN,OPEN_2PH,OPEN,0.786384,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00638,OPEN,OPEN_2PH,BC,1,1,802,0.786384,NaN,NaN,OPEN_2PH,OPEN,0.786384,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00639,OPEN,OPEN_2PH,CA,1,1,802,0.786384,NaN,NaN,OPEN_2PH,OPEN,0.786384,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00640,OPEN,OPEN_3PH,ABC,1,1,802,0.786384,NaN,NaN,OPEN_3PH,OPEN,0.786384,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00641,SHORT_BOLTED,SLG,A,2,0,802,0,0,0,SLG,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00642,SHORT_BOLTED,SLG,B,2,0,802,0,0,0,SLG,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00643,SHORT_BOLTED,SLG,C,2,0,802,0,0,0,SLG,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00644,SHORT_BOLTED,LL,AB,2,0,802,0,0,0,LL,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00645,SHORT_BOLTED,LL,BC,2,0,802,0,0,0,LL,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00646,SHORT_BOLTED,LL,CA,2,0,802,0,0,0,LL,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00647,SHORT_BOLTED,LLG,ABG,2,0,802,0,0,0,LLG,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00648,SHORT_BOLTED,LLG,BCG,2,0,802,0,0,0,LLG,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00649,SHORT_BOLTED,LLG,CAG,2,0,802,0,0,0,LLG,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00650,SHORT_BOLTED,LLL,ABC,2,0,802,0,0,0,LLL,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00651,SHORT_BOLTED,LLLG,ABCG,2,0,802,0,0,0,LLLG,SHORT_BOLTED,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00652,SHORT_ZF,SLG,A,2,0,802,0,0.05,0,SLG,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00653,SHORT_ZF,SLG,A,2,0,802,0,0.1,0,SLG,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00654,SHORT_ZF,SLG,A,2,0,802,0,0.5,0,SLG,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00655,SHORT_ZF,SLG,A,2,0,802,0,1,0,SLG,SHORT_ZF,0,0.996749325460737,8082.84620796837,0.980555235592997,0.982296928162947,0.159353843796539,0.998564081221184,0.565241497083896,125.209580866497,0.356660775810876,0.372323679001739,14.7925614182787,0.981133557177689,0.564139182563602,125.253301423839,0.36817951395041,0.386615393401441,14.8807292741056,0.983468321801692,0.546216020693465,125.126336660042,0.368143089321326,0.387349247213598,17.5320344724066,0.980243290746765,0.535243711926358,125.158108161681,0.375968786034256,0.389021881193889,20.979793095996,0.974571982942196,0.550683331749618,125.221105605713,0.37535817497044,0.38863381381245,23.8452739522392,0.97890624638113,0.546437447519654,125.317772471663,0.377249439581058,0.389987613532512,23.872129587369,0.974115492338531
SCN_00656,SHORT_ZF,SLG,A,2,0,802,0,2,0,SLG,SHORT_ZF,0,0.998019649802263,5306.15022723391,0.969380630922054,0.970721689778132,0.130221167371256,1.00051478919563,0.725080118027479,102.691992175095,0.304365812548777,0.488967648391463,9.20962317348758,0.98957260134723,0.725162548350419,102.464181010491,0.311918857549863,0.501902887968387,9.29162901408624,0.992611232678613,0.678405262256154,102.645242824911,0.311061649140556,0.500834780713837,10.0719733419421,0.988371250510631,0.62345267018578,102.423025390569,0.310602082731054,0.511303291500246,11.8034577448524,0.984423945674817,0.578999899757249,102.412586485585,0.307462658724483,0.509682026150144,13.6690965650554,0.981488548189282,0.582353822232406,102.491387297863,0.309393392599914,0.508139164233637,13.7096272432616,0.98558377058673
SCN_00657,SHORT_ZF,SLG,A,2,0,802,0,5,0,SLG,SHORT_ZF,0,0.999502200686001,2583.63309645491,0.942064861227788,0.941555137591623,0.133129865851416,1.00406183881387,0.872173529538865,79.1690138347234,0.0990771985023166,0.173087000826118,4.24417346811527,0.993217105623375,0.873286087469119,79.1541501983034,0.112248137627708,0.188319103741913,4.28955217121529,0.994528668242501,0.854566569341421,79.1042430415535,0.113751083872303,0.186466288928251,4.84033750675287,0.996571706650997,0.826428482750373,79.2187375567698,0.115317037576375,0.195373849195629,5.7159367978519,0.990391412916975,0.805114705912538,79.070820227169,0.114832906951965,0.19428116676836,6.55532148221378,0.993944037004045,0.805810469572142,79.0760668850589,0.115554912743372,0.193694172247126,6.56606524695042,0.993034541104308
SCN_00658,SHORT_ZF,SLG,A,2,0,802,0,10,0,SLG,SHORT_ZF,0,0.998067903772658,1401.0218375323,0.897948906505601,0.895323631448606,0.156974590148276,1.00140493424308,0.928933061194439,67.998628586359,0.05322501997978,0.0931150266437663,2.2042478140959,0.994086545464032,0.931309091917006,67.8744636879819,0.0635716353739383,0.103312610217754,2.26059822870569,0.996748736265716,0.922542384335526,67.8553733347016,0.0658986762812546,0.105770085628246,2.45057736211113,0.997033258942741,0.915026940517751,67.8667013626594,0.0693060440139108,0.110315207591408,2.89449858984164,0.998072502761505,0.904774812964532,68.0423216353538,0.0691156071487753,0.111016077215897,3.35930127179048,1.00162916059086,0.905079330128243,67.9438883599323,0.069319184733242,0.111349677367302,3.31968864583839,0.998750310146756
SCN_00659,SHORT_ZF,SLG,A,2,0,802,0,25,0,SLG,SHORT_ZF,0,0.992044342781023,613.436147459638,0.785219431403436,0.77989532939644,0.165943559392042,0.996420057268473,0.968916948089846,62.9972984217227,0.0310440035842914,0.0466159534558417,0.913830967720361,0.995620177154636,0.969305440596298,63.0055860373239,0.044574894911038,0.0614248884242456,0.909691771951691,0.998161642065934,0.965906342677417,63.0618912135061,0.0442025860883092,0.0610909380566587,1.01479405071648,0.99710908624959,0.962091383716522,63.0299983129496,0.0505141959331824,0.068342715486148,1.33367311558939,1.00011920205635,0.957526586402544,63.1539336739747,0.0515039720273385,0.0676728640651081,1.6024692382591,0.997460403316998,0.96002821226108,63.1260733782624,0.050350689707839,0.0674917688911191,1.67743232729348,0.998950981832053
SCN_00660,SHORT_ZF,SLG,A,2,0,802,0,50,0,SLG,SHORT_ZF,0,0.996641821297733,337.289054743553,0.647954515570507,0.638418631674274,0.229170571475822,0.998714599616526,0.984087139696671,61.80546653327,0.0262343635405182,0.0351116743701601,0.461048280018514,0.997914596297684,0.982289274334974,61.6820027386299,0.0401619728331616,0.0459447471336804,0.490909902406066,0.997269074065844,0.986775425814775,61.4876645735038,0.0395408301252413,0.0452460123581607,0.582758685826233,1.00160451956195,0.981621858328136,61.6622937088596,0.0463413618165232,0.0517450636334618,0.870046268617165,1.00325869713279,0.979873461605583,61.8141476290769,0.0470947421697586,0.0534198239811946,1.20134840691441,1.00026292062278,0.976810048077585,61.6034114186892,0.0461590162359459,0.051694849950041,1.18718146770588,0.999869053807033
SCN_00661,SHORT_ZF,SLG,A,2,0,802,0,100,0,SLG,SHORT_ZF,0,0.995083078641471,197.227283311705,0.476553381684783,0.465030744119324,0.148409637155659,0.99869222137318,0.989161111002623,60.9613555719141,0.026345298069408,0.0266811959725029,0.281919576918136,0.998237536145754,0.987214211484287,60.7928829068067,0.0359540753785228,0.0363836083949248,0.245521589618888,0.994430937721012,0.988391790944424,60.9058159749493,0.0378071123771397,0.0379339642642945,0.381546105052647,0.999421039129286,0.986048043450851,61.0024096727384,0.0435780656539431,0.0460937376349475,0.660818487956171,0.997691343031373,0.985664675041062,60.9443513271186,0.0435895900519483,0.0453418424501998,1.05029559219124,0.999658101484707,0.984111278367926,60.9972730182428,0.0433442350916342,0.0466690756771479,1.05145779028015,0.997511025688052
SCN_00662,SHORT_ZF,SLG,B,2,0,802,0,0.05,0,SLG,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00663,SHORT_ZF,SLG,B,2,0,802,0,0.1,0,SLG,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00664,SHORT_ZF,SLG,B,2,0,802,0,0.5,0,SLG,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00665,SHORT_ZF,SLG,B,2,0,802,0,1,0,SLG,SHORT_ZF,0,0.998555821961736,59.1323889029233,0.979227889597886,0.98140774771945,0.139664795437344,1.00144704451271,0.958366749220761,59.1554737154031,0.253449657998526,0.310146224503604,13.7677306143266,0.99750241001046,0.954005854292634,59.0794168397798,0.257055929266569,0.304822084486071,13.91434200743,0.993239968377149,0.945890924220759,59.0233566450269,0.2574333162337,0.30439088654595,15.8511019333301,0.996722623635522,0.935077732693443,59.1087482128459,0.254714624435692,0.297451891849607,18.43668934194,0.999124187346998,0.920990905595209,59.0245246818437,0.253333735990645,0.2982270142433,20.7441625372499,0.993866579111794,0.917491115407382,58.9772531059365,0.253111926671479,0.298653463387075,20.6782077034997,0.993021366327568
SCN_00666,SHORT_ZF,SLG,B,2,0,802,0,2,0,SLG,SHORT_ZF,0,0.992608739093014,65.8765304416813,0.967988778833511,0.970245567053213,0.131709685762716,0.998355796668815,0.959415788511874,65.6072281629314,0.299740436030869,0.457431694968054,8.55602902877293,1.00374850644075,0.956691926472218,65.5957039037369,0.295517410972921,0.470106215648524,8.60022020227827,0.999945514581398,0.967607521125394,65.8360951304406,0.29536554696716,0.470167143901581,9.18748238676785,1.00121976704787,0.97798235767629,65.6983975054374,0.295680390357099,0.470215698246133,10.2067573437368,0.997996133595395,0.994160130601069,65.7143414668706,0.293628685429783,0.4690080558755,11.4863310694083,1.00164523924465,0.994365181235217,65.9234178606556,0.29347121643152,0.468985874977062,11.4454642208965,1.001223301513
SCN_00667,SHORT_ZF,SLG,B,2,0,802,0,5,0,SLG,SHORT_ZF,0,1.00026290001169,62.4056808236635,0.939118666270038,0.940087554865417,0.116031001814393,1.00245427515557,0.963904668073365,62.5013654553003,0.0600703832609879,0.138436742958403,3.96887749744185,0.994517000551713,0.967132183165066,62.529871954177,0.0515294988432841,0.14001183403807,3.93680742025132,0.998143748236726,0.96665790760254,62.5929522572564,0.0499435101552934,0.138406105980743,4.14652724601201,0.996609678581335,0.964954428547824,62.6164941997752,0.0417182653404079,0.135002174015555,4.41659874095405,0.996406894168648,0.959297829239681,62.3817225049718,0.0434219341638301,0.135147064345052,4.61405199360663,0.996169589232754,0.962052573276179,62.6271477060647,0.043567790640409,0.135986685914264,4.6643819430836,0.997455066031741
SCN_00668,SHORT_ZF,SLG,B,2,0,802,0,10,0,SLG,SHORT_ZF,0,0.997892882533026,61.6958182300104,0.893191332501471,0.893275518291123,0.116829523932823,1.00133092772995,0.97887129781523,61.7658851961006,0.015347600518858,0.062227389326689,2.03273277450135,0.998305123365175,0.980722578750794,61.6512660441192,0.00636763910708695,0.0673143491649657,2.06387077974569,0.999795898969865,0.974326641783934,61.8640079869074,0.00687167625861115,0.067307062217049,2.04563579594139,0.997393478386293,0.975698649744164,61.7290485049169,0.00951790455122569,0.0638339830334427,1.93404849413496,0.998805748538951,0.976603414827456,61.7457296512062,0.0102483612476671,0.0642641500741483,1.89724456372193,0.99857516810162,0.975174634412889,61.7982706559678,0.00925480446447481,0.0652395423376965,1.88556480283709,0.999698021702572
SCN_00669,SHORT_ZF,SLG,B,2,0,802,0,25,0,SLG,SHORT_ZF,0,0.995130243648499,60.876367642049,0.776421137053958,0.775956200645491,0.116328631275696,0.999537122822485,0.98735419588182,60.8186231351059,0.0120895818257424,0.0215513093859544,0.832350667664806,0.998384147930888,0.989787597119853,60.7362952709337,0.0219561988079122,0.0338202678765548,0.839540209357041,1.00098725568803,0.987848328834996,60.9254414536562,0.0216813834800251,0.0339494930965557,0.72310037352847,1.0017768424391,0.989839774591616,60.785856855916,0.028412482829212,0.0359398774450215,0.552510616029984,1.00157783760833,0.991691698442122,60.9143252011071,0.0310917522256015,0.036331303053525,0.556066522457592,1.00292716374997,0.987882354606548,60.9063448265873,0.0288193778348399,0.0370419141631642,0.452010066773756,1.00018442669318
SCN_00670,SHORT_ZF,SLG,B,2,0,802,0,50,0,SLG,SHORT_ZF,0,0.999841751855369,60.4648214527131,0.631872043446633,0.632266608827885,0.119112332340074,1.00354925676287,0.986699690321158,60.6508242449642,0.0182661557885371,0.0150745108556336,0.415569971622855,0.993692786350928,0.998048029053774,60.553305194223,0.028764603710016,0.0292165482309956,0.401462033982325,1.00324072519627,0.994329087482034,60.5208678496561,0.0273926803022793,0.0292141791544943,0.311615558975145,1.00164440181711,0.993588560868769,60.5844164337233,0.0349628353723613,0.0341656204998954,0.380991936188018,1.0019367860232,0.988013008025021,60.539579001713,0.0372089038748229,0.0330061348058396,0.542435708204194,0.996999088412386,0.989434237348706,60.6529216320492,0.0353840185724992,0.0360572827747423,0.531400477138294,0.99626390203694
SCN_00671,SHORT_ZF,SLG,B,2,0,802,0,100,0,SLG,SHORT_ZF,0,0.995631523197182,60.2363521346277,0.455090220385177,0.455442893247347,0.13216684337505,1.00037498214041,0.996567267003753,60.2256234804026,0.0204156512546954,0.0161238168423888,0.252279651640233,1.00157558402596,0.996997706369509,60.3590685552629,0.0312361123406063,0.0287938159690818,0.207639678017259,1.00052050909016,0.995568634740027,60.2683231453186,0.0333636436421091,0.0280328658175208,0.222309107679435,1.00224126982532,0.995239958175122,60.2682078270272,0.0382008108966428,0.0360737520725699,0.453364514337863,1.00126591124654,0.991978458997894,60.4330528999593,0.0397128307174656,0.0352377485006792,0.678411722659649,0.997120932605887,0.992165424595113,60.3830676230361,0.0399100047737484,0.0356324218415556,0.714636102318943,0.996537328261356
SCN_00672,SHORT_ZF,SLG,C,2,0,802,0,0.05,0,SLG,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00673,SHORT_ZF,SLG,C,2,0,802,0,0.1,0,SLG,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00674,SHORT_ZF,SLG,C,2,0,802,0,0.5,0,SLG,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00675,SHORT_ZF,SLG,C,2,0,802,0,1,0,SLG,SHORT_ZF,0,0.992939959123737,55.9478926053064,0.980681361432769,0.984626226330052,0.113615880878655,0.997231660324289,1.14010268114322,55.7027361941045,0.492486695133366,0.477670338284394,14.9490581317426,1.00385467950344,1.13833998851693,55.8269801261847,0.521040415534791,0.533446279083352,14.9746835296083,1.00050670285452,1.14514806981825,55.8121892196707,0.521780392612105,0.534182757009855,15.5095670317541,1.00489155204971,1.14772656754159,55.7289346957803,0.516773433434014,0.548183141074452,16.4008493274867,1.00427960761463,1.15316490736029,55.9099034030562,0.513774123765782,0.546071127518957,17.1807166295152,1.00451248759045,1.15549354136142,55.7843449280578,0.51484443986861,0.547708008776845,17.2704135588365,1.00465079182795
SCN_00676,SHORT_ZF,SLG,C,2,0,802,0,2,0,SLG,SHORT_ZF,0,0.993135046944803,50.4285706086597,0.969330769458739,0.970331956586251,0.150957500264982,0.999101443692381,1.09319551105297,50.3887394591528,0.300396264098669,0.412624284931435,9.32129438193488,1.00295150398611,1.09371029202881,50.4585706426348,0.319833890877451,0.403927530213503,9.36624579972341,1.00401659280748,1.10102729636354,50.2803835870476,0.316488448804506,0.404752256514914,9.81755201523,1.00566509315672,1.10403460393172,50.396804461789,0.324835157682855,0.402982035949512,10.7345507452727,1.00648588972334,1.11431427813799,50.3032060025541,0.325140960588803,0.402797729368695,11.8076625177008,1.00557725307343,1.11058733285776,50.3341087194471,0.325809544255867,0.402385582450491,11.7719680498902,1.00382744544973
SCN_00677,SHORT_ZF,SLG,C,2,0,802,0,5,0,SLG,SHORT_ZF,0,0.995328201242335,53.9785760547409,0.941644109733739,0.943635254274728,0.134232485478809,0.999296233923814,1.0401335564867,54.119264977098,0.167487365197643,0.219071164209575,4.31630653134797,1.00112216823927,1.04330680981059,54.0314925010927,0.171400342395249,0.213271274385512,4.34849693883405,0.999713385284304,1.05577686905273,54.0677541863134,0.171153484391475,0.214842275263803,5.40403152360946,1.00145563094101,1.06824197939036,54.1038137955842,0.177423848320243,0.216106890972679,6.86553903625065,1.00182804718763,1.08059986998759,54.2243944769888,0.178228780645681,0.215797771450138,8.17090658746229,1.0037288383749,1.079470284504,54.0660874245756,0.177335094684146,0.216684828955373,8.13696506692562,1.0006358229982
SCN_00678,SHORT_ZF,SLG,C,2,0,802,0,10,0,SLG,SHORT_ZF,0,0.994429634874934,57.2551168627561,0.896283525708291,0.89814202739331,0.112929791681561,0.999049820921356,1.02105819419622,57.2435090928266,0.0668279969108466,0.0846344829784741,2.21680448710901,1.00018648490554,1.02165816188109,57.2245778794211,0.0720639178962807,0.075212409335237,2.29297155419367,1.001287092162,1.02696608115006,57.2562086584418,0.0709711515096342,0.0763276868817957,2.77969247881541,1.00195063196971,1.03030731792867,57.1642081495805,0.0779385055169087,0.0779793676306335,3.39662400738787,0.999780245142347,1.03194994298286,57.2538438096366,0.07764480880638,0.0780307631237666,3.96222132989082,0.998899659021662,1.03293786037914,57.4039700686178,0.0781167168359523,0.0770717393068913,3.96183234615094,1.00126320924579
SCN_00679,SHORT_ZF,SLG,C,2,0,802,0,25,0,SLG,SHORT_ZF,0,0.993852789074174,59.0081004565238,0.78094399004879,0.784249833558156,0.136891433437659,0.998863411085873,1.00646954192625,58.8304035119605,0.0373058620162149,0.0388450183547589,0.889246337061248,1.00198471421065,1.00996719397084,58.8977560899435,0.045257497937619,0.0323757155448801,0.927849484932899,1.00219164465313,1.00920657354207,59.0427431562842,0.045250613477547,0.0304024607242773,1.30651383235742,1.00091358702642,1.0128059744832,58.9536136872546,0.0518755450920981,0.0390427343249858,1.65039348421097,1.00031971060476,1.01278260033838,59.0798624353368,0.0525894526933309,0.036785389292229,2.0558696553013,0.997806290824549,1.01502159196909,58.9003331924671,0.0531717385660285,0.0357033584830179,2.05251534709727,1.00183749539017
SCN_00680,SHORT_ZF,SLG,C,2,0,802,0,50,0,SLG,SHORT_ZF,0,0.994194547407161,59.4316493181571,0.639161130984092,0.645588359423152,0.144014290323081,0.997619786527834,1.00137611895847,59.6577023639665,0.0310448703220837,0.0236115645542111,0.493662377221018,0.999739069487085,1.0007516151098,59.530796276612,0.0382575980696363,0.0266958320557924,0.508399577425057,0.998027433265067,1.00132126156883,59.4950162792396,0.036014147662611,0.0269710183275362,0.767180688099535,1.00061241362295,1.00338185557745,59.5075647518314,0.0461993872163969,0.0332016295073358,1.1399084027257,1.00033080547205,1.00746136007399,59.7394413088514,0.0458716262893214,0.0333349711223654,1.44741340150878,1.00222976195901,1.00379007402992,59.5928700008723,0.0469171093970386,0.0335311216992351,1.4769348416971,0.999638772556092
SCN_00681,SHORT_ZF,SLG,C,2,0,802,0,100,0,SLG,SHORT_ZF,0,0.997213729105373,59.9131163501471,0.465396424922377,0.475100455348703,0.145536570767383,1.00225910417215,0.996253991286774,59.7850645899649,0.0270726608513612,0.0202795440441836,0.238169732139268,0.999072251565417,0.999206401592799,59.8521985586222,0.0367064241807965,0.0265574650618588,0.304772045208623,0.997932843392108,1.0019433069499,59.7900296849707,0.0359630669120478,0.0258825072909652,0.515852459729617,1.00272409277088,1.00203257141359,59.8161507320229,0.0438211155420761,0.0344609186525532,0.897756807697601,1.00358716500436,1.00199767422162,59.879089285413,0.0432035669530023,0.0354492388005301,1.2190576575443,1.00356510654197,0.997819937460883,59.9467376990367,0.0434944086635234,0.0357682897647635,1.20850951760168,0.998425649794797
SCN_00682,SHORT_ZF,LL,AB,2,0,802,0,0.05,0,LL,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00683,SHORT_ZF,LL,AB,2,0,802,0,0.1,0,LL,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00684,SHORT_ZF,LL,AB,2,0,802,0,0.5,0,LL,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_00685,SHORT_ZF,LL,AB,2,0,802,0,1,0,LL,SHORT_ZF,0,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
